database_id,name,acronym,order,level,color,structure_database_id_path
15786,ventricular zone of SeDg,SeDgv,226,9,F37321,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15786/
15787,mantle zone of SeDg,SeDgm,227,9,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/
15788,periventricular stratum of SeDg,SeDgp,228,10,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15788/
15789,"bed nucleus of the stria terminalis, medioseptal division",BSTMS,229,11,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15788/15789/
15790,"nucleus of the stria terminalis, medial division, ventral part",BSTMv,230,12,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15788/15789/15790/
15791,"nucleus of the stria terminalis, medial division, anterior part",BSTMa,231,12,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15788/15789/15791/
15792,intermediate stratum of SeDg,SeDgi,232,10,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15792/
15793,"substantia innominata/basal nucleus, transitional part",SIBT,233,11,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15792/15793/
15794,bed nucleus of the anterior commissure,BAC,234,11,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15792/15794/
15795,superficial stratum of SeDg,SeDgs,235,10,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15795/
15796,"horizontal nucleus of the diagonal band, transitional part",HDBT,236,11,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15795/15796/
15797,septopallidal transition area,SePal,237,8,F37321,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/
15798,ventricular zone of SePal,SePalv,238,9,F37321,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15798/
15799,mantle zone of SePal,SePalm,239,9,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/
15800,periventricular stratum of SePal,SePalp,240,10,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15800/
15801,"bed nucleus of the stria terminalis, lateroseptal division",BSTLS,241,11,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15800/15801/
15802,"nucleus of the stria terminalis, lateral division, intermediate part",BSTLi,242,12,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15800/15801/15802/
15803,intermediate stratum of SePal,SePali,243,10,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15803/
15804,septopallidal core nucleus,SePalCo,244,11,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15803/15804/
15805,septopallidal shell area,SePalSh,245,11,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15803/15805/
15806,superficial stratum of SePal,SePals,246,10,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15806/
15807,septopallidal part of the olfactory tuberculum,TuSePal,247,11,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15806/15807/
15808,island of Calleja major,ICjM,248,11,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15806/15808/
15809,septostriatal transition area (accumbens),SeStr,249,8,F37321,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/
15810,ventricular zone of SeStr,SeStrv,250,9,F37321,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15810/
15811,mantle zone of SeStr,SeStrm,251,9,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/
15812,periventricular stratum of SeStr,SeStrp,252,10,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/15812/
15813,"accumbens nucleus, core domain",AcbCo,253,11,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/15812/15813/
15814,intermediate stratum of SeStr,SeStri,254,10,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/15814/
15815,"accumbens nucleus, shell domain",AcbSh,255,11,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/15814/15815/
15816,superficial stratum of SeStr,SeStrs,256,10,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/15816/
15817,septostriatal part of the olfactory tuberculum,TuSeStr,257,11,F5853A,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/15816/15817/
15818,central subpallium (classic basal ganglia),CSPall,258,7,E58724,/15564/15565/15566/15567/15738/15739/15750/15751/15818/
111220538,ventricular zone of CSPall,CSPallv,259,9,E58724,/15564/15565/15566/15567/15738/15739/15750/15751/15818/111220538/
111220540,mantle zone of CSPall,CSPallm,260,9,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/111220540/
111220542,periventricular stratum of CSPall,CSPallp,261,10,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/111220540/111220542/
111220544,intermediate stratum of CSPall,CSPalli,262,10,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/111220540/111220544/
111220546,superficial stratum of CSPall,CSPalls,263,10,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/111220540/111220546/
15819,diagonal domain,Dg,264,8,E58724,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/
15820,ventricular zone of Dg,Dgv,265,9,E58724,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15820/
15821,mantle zone of Dg,Dgm,266,9,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/
15822,periventricular stratum of Dg,Dgp,267,10,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15822/
15823,"bed nucleus of the stria terminalis, mediocentral division",BSTMC,268,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15822/15823/
15824,posteromedial part of BSTMC,BSTMpm,269,12,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15822/15823/15824/
15825,posterointermediate part of BSTMC,BSTMpi,270,12,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15822/15823/15825/
15826,posterolateral part of BSTMC,BSTMpl,271,12,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15822/15823/15826/
15827,"extended amygdala, diagonal part",EADg,272,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15822/15827/
15828,intermediate stratum of Dg,Dgi,273,10,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15828/
15829,substantia innominata/basal nucleus,SIB,274,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15828/15829/
15830,internal globus pallidus,IPal,275,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15828/15830/
15831,superficial stratum of Dg,Dgs,276,10,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15831/
15832,horizontal nucleus of the diagonal band,HDB,277,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15831/15832/
15833,magnocellular diagonal band nucleus,MCDB,278,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15819/15821/15831/15833/
15834,pallidum (globus pallidus complex),Pal,279,8,E58724,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/
15835,ventricular zone of Pal,Palv,280,9,E58724,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15835/
15836,mantle zone of Pal,Palm,281,9,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/
15837,periventricular stratum of Pal,Palp,282,10,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15837/
15838,"bed nucleus of the stria terminalis, laterocentral division",BSTLC,283,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15837/15838/
15839,posterior part of BSTLC,BSTLp,284,12,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15837/15838/15839/
15840,juxtacapsular part of BSTLC,BSTLj,285,12,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15837/15838/15840/
15841,dorsal part of BSTLC,BSTLd,286,12,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15837/15838/15841/
15842,intermediate stratum of Pal,Pali,287,10,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15842/
15843,external globus pallidum,EPal,288,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15842/15843/
15844,ventral pallidum,VPal,289,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15842/15844/
15845,superficial stratum of Pal,Pals,290,10,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15845/
15846,pallidal part of olfactory tuberculum,TuPal,291,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15845/15846/
15847,plexiform layer of TuPal,TuPal1,292,12,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15845/15846/15847/
15848,corticoid layer of TuPal,TuPal2,293,12,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15845/15846/15848/
15849,polymorph layer of TuPal,TuPal3,294,12,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15845/15846/15849/
15850,pallidal islands of Calleja,ICjPal,295,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15834/15836/15845/15850/
15851,striatum (corpus striatum),Str,296,8,E58724,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/
15852,ventricular zone of Str,Strv,297,9,E58724,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15852/
15853,mantle zone of Str,Strm,298,9,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/
15854,periventricular stratum of Str,Strp,299,10,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15854/
15855,caudate nucleus,Cau,300,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15854/15855/
15856,intermediate stratum of Str,Stri,301,10,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15856/
15857,putamen,Put,302,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15856/15857/
15858,ventral striatum,VStr,303,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15856/15858/
15859,interstitial nucleus of the posterior limb of the anterior commissure,IPAC,304,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15856/15859/
15860,laterostriatal stripe,LSS,305,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15856/15860/
15861,superficial stratum of Str,Strs,306,10,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15861/
15862,striatal part of olfactory tuberculum,TuStr,307,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15861/15862/
15863,plexiform layer of TuStr,TuStr1,308,12,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15861/15862/15863/
15864,corticoid layer of TuStr,TuStr2,309,12,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15861/15862/15864/
15865,polymorph layer of TuStr,TuStr3,310,12,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15861/15862/15865/
15866,striatal islands of Calleja,ICjStr,311,11,EA9E4E,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15861/15866/
15867,subpallial amygdala,ASPall,312,7,E6A723,/15564/15565/15566/15567/15738/15739/15750/15751/15867/
15868,striatal amygdala,AStr,313,8,E6A723,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/
15869,ventricular zone of AStr,AStrv,314,9,E6A723,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15869/
15870,mantle zone of AStr,AStrm,315,9,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/
15871,periventricular stratum of AStr,AStrp,316,10,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15871/
15872,amygdalo-striatal transition,ASt,317,11,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15871/15872/
15873,intermediate stratum of AStr,AStri,318,10,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15873/
15874,"central amygdalar nucleus, lateral part",CeL,319,11,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15873/15874/
15875,"central amygdalar nucleus, capsular part",CeC,320,11,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15873/15875/
15876,intercalated amygdaloid nuclei,IA,321,11,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15873/15876/
15877,superficial stratum of AStr,AStrs,322,10,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15868/15870/15877/
15878,pallidal amygdala,APal,323,8,E6A723,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/
15879,ventricular zone of APal,APalv,324,9,E6A723,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15879/
15880,mantle zone of APal,APalm,325,9,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15880/
15881,periventricular stratum of APal,APalp,326,10,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15880/15881/
15882,"bed nucleus of stria terminalis, lateral amygdaloid division",BSTLA,327,11,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15880/15881/15882/
15883,intermediate stratum of APal,APali,328,10,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15880/15883/
15884,"central amygdaloid nucleus, medial part",CeM,329,11,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15880/15883/15884/
15885,superficial stratum of APal,APals,330,10,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15878/15880/15885/
15886,diagonal amygdala,ADg,331,8,E6A723,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15886/
15887,ventricular zone of ADg,ADgv,332,9,E6A723,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15886/15887/
15888,mantle zone of ADg,ADgm,333,9,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15886/15888/
15889,periventricular stratum of ADg,ADgp,334,10,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15886/15888/15889/
15890,"bed nucleus of the stria terminalis, medial amygdaloid division",BSTMA,335,11,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15886/15888/15889/15890/
15891,intermediate stratum of ADg,ADgi,336,10,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15886/15888/15891/
15892,superficial stratum of ADg,ADgs,337,10,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15886/15888/15892/
15893,hypothalamic amygdala,AHy,338,8,E6A723,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15893/
15894,ventricular zone of AHy,AHyv,339,9,E6A723,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15893/15894/
15895,mantle zone of AHy,AHym,340,9,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15893/15895/
15896,periventricular stratum of AHy,AHyp,341,10,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15893/15895/15896/
15897,intermediate stratum of AHy,AHyi,342,10,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15893/15895/15897/
15898,superficial stratum of AHy,AHys,343,10,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15893/15895/15898/
15899,"medial amygdala, posterodorsal part",MePD,344,11,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15893/15895/15898/15899/
15900,"medial amygdala, posteroventral part",MePV,345,11,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15893/15895/15898/15900/
15901,"medial amygdala, anterodorsal part",MeAD,346,11,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15893/15895/15898/15901/
15902,"medial amygdala, anteroventral part",MeAV,347,11,EAB442,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15893/15895/15898/15902/
15903,pallium,Pall,348,6,D61837,/15564/15565/15566/15567/15738/15739/15750/15903/
111220548,ventricular zone of Pall,Pallv,349,9,D61837,/15564/15565/15566/15567/15738/15739/15750/15903/111220548/
111220550,mantle zone of Pall,Pallm,350,9,DA2E4A,/15564/15565/15566/15567/15738/15739/15750/15903/111220550/
15904,ventral pallium,VPall,351,7,DA4335,/15564/15565/15566/15567/15738/15739/15750/15903/15904/
15905,"olfactory bulb, principal part",OB,352,8,DA4335,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/
15906,ventricular zone of OB,OBv,353,9,DA4335,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15906/
15907,mantle zone of OB,OBm,354,9,DE5548,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/
15908,periventricular stratum of OB,OBp,355,10,DE5548,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/15908/
15909,OB granular layer,OB-Gr,356,11,B9392D,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/15908/15909/
15910,OB inner plexiform layer,OB-Ipl,357,11,DE5548,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/15908/15910/
15911,intermediate stratum of OB,OBi,358,10,DE5548,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/15911/
15912,OB mitral cell layer,OB-Mtr,359,11,C43C30,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/15911/15912/
15913,OB outer plexiform layer,OB-Opl,360,11,DE5548,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/15911/15913/
15914,superficial stratum of OB,OBs,361,10,DE5548,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/15914/
15915,OB glomerular layer,OB-Glom,362,11,DA4335,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/15914/15915/
15916,OB olfactory fiber layer,OB-OF,363,11,DE5548,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/15914/15916/
15917,"anterior olfactory area, ventral part",AOV,364,8,DA4335,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15917/
15918,ventricular zone of AOV,AOVv,365,9,DA4335,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15917/15918/
15919,mantle zone of AOV,AOVm,366,9,DE5548,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15917/15919/
15920,periventricular stratum of AOV,AOVp,367,10,DE5548,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15917/15919/15920/
